p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.2504032186164961e-6,0.788008050953402,0.5,0.362,0.033737129241491685,16,Rpl31
1.272541171717673e-6,-0.696145378851032,0.044,0.162,0.034334433354114534,16,Msi2
1.2747804033611999e-6,-39.7977057416302,0.743,0.596,0.03439485006308853,16,Mdh1
1.2934981915866466e-6,1.266585652460364,0.779,0.64,0.03489987470719931,16,Dctn3
1.3173745310891292e-6,-19.925833606937537,0.881,0.753,0.035544082223315794,16,Npm1
1.3221960467486957e-6,-0.5805077519469123,0.031,0.143,0.035674171537326556,16,Gm10125
1.3597694175005971e-6,0.4047650121715024,0.336,0.209,0.036687938653583614,16,Ddx42
1.3791735510545527e-6,0.4091319034754748,0.721,0.587,0.03721148158100289,16,Cct5
1.3952452905556038e-6,-3.065484548706724,0.345,0.49,0.037645113184480744,16,Fxyd6
1.4958505050465759e-6,0.4265090400635745,0.27,0.155,0.04035954247666167,16,Zfp385b
1.5168071059623487e-6,-12.928010957921236,0.23,0.121,0.04092497252597013,16,Ppp1r16b
1.5452376423811553e-6,-4.335017430586314,0.5,0.349,0.04169205682908595,16,Eno1
1.5684283143678667e-6,0.7560058215733552,0.615,0.491,0.04231776434995941,16,Prkar1a
1.6229460397905373e-6,0.3752856016659707,0.442,0.299,0.043788707099588486,16,Rad23b
1.623117262456353e-6,-1.3562018898218133,0.367,0.499,0.04379332685833486,16,Cdk5r1
1.6613000222280416e-6,-4.575088055210049,0.42,0.287,0.04482353589973479,16,Idh3a
1.6789062170106177e-6,-2.1046639681666766,0.69,0.525,0.045298568641163474,16,Ndufb10
1.6866156254715584e-6,0.3931359497468493,0.102,0.039,0.045506576190848115,16,Hcn1
1.7024968101961454e-6,0.677679616148678,0.279,0.16,0.0459350664359022,16,Pak1ip1
1.7439132045310162e-6,-1.9833929489895592,0.447,0.562,0.047052522171451346,16,Dstn
1.7545722233574617e-6,-3.8278306666439006,0.832,0.703,0.04734011315840767,16,Serbp1
1.8044694160944963e-6,-0.4258647437999773,0.062,0.184,0.048686389315645603,16,Samd14
