p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.746808225816806e-115,0.4519479399527961,0.149,0.025,1.0109263274076324e-110,12,Gm45169
1.079751911696449e-114,1.0045595382433536,0.516,0.216,2.913278632948189e-110,12,Tmbim4
8.883840318220301e-114,0.3072913579748938,0.168,0.031,2.3969489562590194e-109,12,0610040J01Rik
1.4617870889461518e-113,0.6417641858701312,0.261,0.068,3.9440477446856123e-109,12,Gm47987
1.9596747654670262e-113,3.013893366196079,0.29,0.082,5.287398484706584e-109,12,Pgpep1
1.63180133016459e-112,0.29158950239817666,0.123,0.018,4.40276316891708e-108,12,Sntg1
2.999764079823878e-112,0.32847099082817965,0.12,0.017,8.093663463772805e-108,12,Wipf1
7.796105111077542e-112,0.41529018956431657,0.198,0.042,2.1034671200198317e-107,12,Lingo1
2.9122480248478227e-111,0.34528307536762287,0.153,0.027,7.85753639584191e-107,12,Metrnl
2.0611068222811755e-110,0.3181435868031208,0.717,0.413,5.56107231719684e-106,12,Canx
3.559969026577187e-110,0.27426771942022476,0.1,0.012,9.605152430607908e-106,12,S1pr2
4.675522733996603e-110,0.8128589599133634,0.352,0.116,1.2615027888596235e-105,12,Fchsd2
